,A59-PP01.PZ01,PSC1-1P01.JZ01,PSC1-1P01.JZ02,PSC1-1P01.JZ03
283,0.7939384471176378,0.2080924855491329,0.1173254179034525,0.1285736603655679
284,0.8481487267614435,0.2134041556006874,0.1235744414935166,0.1349789095453835
285,0.8481487267614435,0.2134041556006874,0.1235744414935166,0.1349789095453835
286,0.7917512888611155,0.2109045461646617,0.1209186064677394,0.1345102327761287
287,0.8153413529136072,0.1865333541634119,0.10342134041556,0.1162318387751913
288,0.8153413529136072,0.1865333541634119,0.10342134041556,0.1162318387751913
289,0.833463521324793,0.1790345258553351,0.0951413841587252,0.1115450710826433
290,0.8234650835806905,0.1609123574441493,0.0862365255428839,0.0993594750820184
291,0.8234650835806905,0.1609123574441493,0.0862365255428839,0.0993594750820184
292,0.688486174035307,0.1384158725199187,0.0782690204655522,0.0759256366192782
293,0.8401812216841119,0.1223246367755038,0.070926417747227,0.0754569598500234
294,0.8401812216841119,0.1223246367755038,0.070926417747227,0.0754569598500234
295,0.8431495078893922,0.1629432901109201,0.0870176534916419,0.10342134041556
296,0.6249023590064052,0.1409154819559444,0.0792063740040618,0.0895172629276675
297,0.6794250898297141,0.1245117950320262,0.0713950945164818,0.077175441337291
298,0.6794250898297141,0.1245117950320262,0.0713950945164818,0.077175441337291
299,0.5905327292610529,0.1101390407748789,0.0621777847211373,0.0712388689267301
300,0.5975628807998751,0.1074832057491017,0.0612404311826277,0.0746758319012654
301,0.5975628807998751,0.1074832057491017,0.0612404311826277,0.0746758319012654
302,0.5288236213091705,0.080299953132323,0.0420246836431807,0.05561630995157
303,0.523511951257616,0.0654585221059209,0.0274957037962818,0.0470239025152319
304,0.523511951257616,0.0654585221059209,0.0274957037962818,0.0470239025152319
305,0.6009998437744103,0.0645211685674113,0.0268708014372754,0.0467114513357287
306,0.5580378065927198,0.0813935322605842,0.0423371348226839,0.0567098890798312
307,0.5580378065927198,0.0813935322605842,0.0423371348226839,0.0567098890798312
308,0.6125605374160288,0.0723324480549914,0.034838306514607,0.0535853772847992
309,0.6627089517262927,0.0718637712857366,0.0342134041556006,0.0534291516950476
310,0.4461802843305733,0.0704577409779722,0.031713794719575,0.0512419934385252
311,0.6627089517262927,0.0718637712857366,0.0342134041556006,0.0534291516950476
312,0.3529136072488674,0.0553038587720668,0.0198406498984533,0.0398375253866583
313,0.3529136072488674,0.0553038587720668,0.0198406498984533,0.0398375253866583
314,0.4254022808936104,0.0399937509764099,0.0124980471801281,0.0221840337447273
315,0.3240118731448211,0.030151538822059,0.010935791282612,0.0153101077956569
316,0.3240118731448211,0.030151538822059,0.010935791282612,0.0153101077956569
317,0.4886736447430089,0.0395250742071551,0.0131229495391345,0.0220278081549757
318,0.528198718950164,0.0431182627714419,0.0153101077956569,0.028589282924543
319,0.528198718950164,0.0431182627714419,0.0153101077956569,0.028589282924543
320,0.4397750351507577,0.0364005624121231,0.0134354007186377,0.0192157475394469
321,0.5147633182315264,0.0462427745664739,0.0187470707701921,0.0318700203093266
322,0.5147633182315264,0.0462427745664739,0.0187470707701921,0.0318700203093266
323,0.4064989845336666,0.0468676769254803,0.0182783940009373,0.0303077644118106
324,0.3990001562255897,0.0339009529760974,0.0121855960006249,0.0165599125136697
325,0.3990001562255897,0.0339009529760974,0.0121855960006249,0.0165599125136697
326,0.4707077019215747,0.0279643805655366,0.010154663333854,0.0121855960006249
327,0.3822840181221684,0.0326511482580846,0.0114044680518668,0.0139040774878925
328,0.3822840181221684,0.0326511482580846,0.0114044680518668,0.0139040774878925
329,0.6094360256209967,0.0385877206686455,0.0123418215903765,0.0167161381034213
330,0.5438212779253242,0.0428058115919387,0.0142165286673957,0.0184346195906889
331,0.5438212779253242,0.0428058115919387,0.0142165286673957,0.0184346195906889
332,0.591313857209811,0.0448367442587095,0.0143727542571473,0.0210904546164661
333,0.5402280893610374,0.049367286361506,0.0165599125136697,0.0242149664114982
334,0.5402280893610374,0.049367286361506,0.0165599125136697,0.0242149664114982
335,0.7487892516794251,0.0484299328229964,0.0154663333854085,0.0229651616934853
336,0.7911263865021091,0.0570223402593344,0.0214029057959693,0.0328073738478362
337,0.7911263865021091,0.0570223402593344,0.0214029057959693,0.0328073738478362
338,0.8681456022496485,0.2502733947820653,0.1593501015466333,0.1929386033432276
339,0.7281674738322137,0.2918294016559912,0.2501171691923137,0.2713638493985315
340,0.7281674738322137,0.2918294016559912,0.2501171691923137,0.2713638493985315
341,0.591313857209811,0.2897984689892204,0.2463677550382752,0.2701140446805187
342,0.7044211841899704,0.3062021559131386,0.2655835025777222,0.2826120918606468
343,0.7044211841899704,0.3062021559131386,0.2655835025777222,0.2826120918606468
344,0.6289642243399469,0.3024527417591001,0.2623027651929386,0.2791751288861115
345,0.6094360256209967,0.3043274488361193,0.2635525699109514,0.2798000312451179
346,0.5883455710045304,0.2999531323230745,0.2615216372441805,0.2787064521168567
347,0.6094360256209967,0.3043274488361193,0.2635525699109514,0.2798000312451179
348,0.6561474769567255,0.3071395094516482,0.2665208561162318,0.2819871895016403
349,0.6561474769567255,0.3071395094516482,0.2665208561162318,0.2819871895016403
350,0.6416184971098265,0.308389314169661,0.2679268864239962,0.2827683174503984
351,0.5613185439775035,0.2951101390407749,0.2548039368848617,0.2727698797062959
352,0.5613185439775035,0.2951101390407749,0.2548039368848617,0.2727698797062959
353,0.5738165911576315,0.2952663646305264,0.2558975160131229,0.267614435244493
354,0.3485392907358225,0.2902671457584752,0.24683643180753,0.2601156069364161
355,0.3485392907358225,0.2902671457584752,0.24683643180753,0.2601156069364161
356,0.3615060146852054,0.266833307295735,0.188876738009686,0.2060615528823621
357,0.4574285267926886,0.2101234182159037,0.1182627714419621,0.126542727698797
358,0.4574285267926886,0.2101234182159037,0.1182627714419621,0.126542727698797
359,0.2858928292454304,0.1846586470863927,0.0985783471332604,0.1059209498515856
360,0.1901265427276988,0.1671613810342134,0.0885799093891579,0.0859240743633807
361,0.1901265427276988,0.1671613810342134,0.0885799093891579,0.0859240743633807
362,0.1977815966255272,0.1630995157006717,0.0867052023121387,0.081862209029839
363,0.1040462427745664,0.1518512732385565,0.082643336978597,0.0743633807217622
364,0.1040462427745664,0.1518512732385565,0.082643336978597,0.0743633807217622
365,0.1040462427745664,0.1377909701609123,0.0770192157475394,0.0679581315419465
366,0.0874863302608967,0.1238868926730198,0.0695203874394625,0.0618653335416341
367,0.1666927042649586,0.1159193875956881,0.0645211685674113,0.0570223402593344
368,0.0874863302608967,0.1238868926730198,0.0695203874394625,0.0618653335416341
